movieId,title,genres,imdbId,tmdbId
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,104714,943.0
2003,Gremlins (1984),Comedy|Horror,87363,927.0
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,99700,928.0
2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,89218,9340.0
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,120746,9342.0
2007,Polish Wedding (1998),Comedy,119910,38509.0
2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir,117898,60033.0
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,70723,12101.0
2010,Metropolis (1927),Drama|Sci-Fi,17136,19.0
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,96874,165.0
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,99088,196.0
2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,69113,551.0
2014,Freaky Friday (1977),Children|Comedy|Fantasy,76054,16084.0
2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,54594,17984.0
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,78790,22328.0
2017,Babes in Toyland (1961),Children|Fantasy|Musical,54649,32611.0
2018,Bambi (1942),Animation|Children|Drama,34492,3170.0
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,47478,346.0
2020,Dangerous Liaisons (1988),Drama|Romance,94947,859.0
2021,Dune (1984),Adventure|Sci-Fi,87182,841.0
2022,"Last Temptation of Christ, The (1988)",Drama,95497,11051.0
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0
2024,"Rapture, The (1991)",Drama|Mystery,102757,1411.0
2025,Lolita (1997),Drama|Romance,119558,9769.0
2026,Disturbing Behavior (1998),Horror|Thriller,134619,9424.0
2027,Jane Austen's Mafia! (1998),Comedy|Crime,120741,9835.0
2028,Saving Private Ryan (1998),Action|Drama|War,120815,857.0
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,137386,17539.0
2031,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)",Children|Comedy,66728,22777.0
2032,"Barefoot Executive, The (1971)",Children|Comedy,66811,20173.0
2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,88814,10957.0
2034,"Black Hole, The (1979)",Children|Sci-Fi,78869,9570.0
2035,Blackbeard's Ghost (1968),Children|Comedy,62737,16249.0
2036,Blank Check (1994),Children|Comedy,109287,13962.0
2037,Candleshoe (1977),Adventure|Children|Comedy,75807,14612.0
2038,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,77305,19378.0
2039,Cheetah (1989),Adventure|Children,97053,65157.0
2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,65566,29228.0
2041,Condorman (1981),Action|Adventure|Children|Comedy,82199,19379.0
2042,D2: The Mighty Ducks (1994),Children|Comedy,109520,11164.0
2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,52722,18887.0
2044,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,82263,40866.0
2045,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance,106868,24736.0
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,91059,10122.0
2047,"Gnome-Mobile, The (1967)",Adventure|Children|Fantasy|Musical,61715,24816.0
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,91149,9994.0
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,61749,25445.0
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,80861,12129.0
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,76137,14140.0
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,107120,10439.0
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,104437,11158.0
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523,9354.0
2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,77698,28736.0
2056,In Search of the Castaways (1962),Adventure|Children,56095,34774.0
2057,"Incredible Journey, The (1963)",Adventure|Children,57180,37969.0
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,120768,9631.0
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,120783,9820.0
2060,BASEketball (1998),Comedy,131857,14013.0
2062,"Governess, The (1998)",Drama|Romance,120687,96196.0
2063,"Seventh Heaven (Septième ciel, Le) (1997)",Drama|Romance,124115,98505.0
2064,Roger & Me (1989),Documentary,98213,1779.0
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,89853,10849.0
2066,Out of the Past (1947),Film-Noir,39689,678.0
2067,Doctor Zhivago (1965),Drama|Romance|War,59113,907.0
2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,83922,5961.0
2069,"Trip to Bountiful, The (1985)",Drama,90203,47908.0
2070,Tender Mercies (1983),Drama|Romance|Western,86423,42121.0
2071,And the Band Played On (1993),Drama,106273,2887.0
2072,"'burbs, The (1989)",Comedy,96734,11974.0
2073,Fandango (1985),Comedy,89126,20348.0
2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,71910,26648.0
2075,Mephisto (1981),Drama|War,82736,11911.0
2076,Blue Velvet (1986),Drama|Mystery|Thriller,90756,793.0
2077,"Journey of Natty Gann, The (1985)",Adventure|Children,89385,35144.0
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,61852,9325.0
2079,Kidnapped (1960),Adventure|Children|Drama,53994,43037.0
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,48280,10340.0
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,97757,10144.0
2082,"Mighty Ducks, The (1992)",Children|Comedy,104868,10414.0
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,104940,10437.0
2084,Newsies (1992),Children|Musical,104990,15300.0
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,55254,12230.0
2086,One Magic Christmas (1985),Drama|Fantasy,89731,13380.0
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,46183,10693.0
2088,Popeye (1980),Adventure|Comedy|Musical,81353,11335.0
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,100477,11135.0
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,76618,11319.0
2091,Return from Witch Mountain (1978),Children|Sci-Fi,78158,14822.0
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,107952,15969.0
2093,Return to Oz (1985),Adventure|Children|Fantasy,89908,13155.0
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,102803,10249.0
2095,"Shaggy D.A., The (1976)",Children|Comedy,75200,15943.0
2096,Sleeping Beauty (1959),Animation|Children|Musical,53285,10882.0
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,86336,24808.0
2098,Son of Flubber (1963),Children|Comedy,57518,19762.0
2099,Song of the South (1946),Adventure|Animation|Children|Musical,38969,13850.0
2100,Splash (1984),Comedy|Fantasy|Romance,88161,2619.0
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,111271,65158.0
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,19422,53565.0
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,111359,41841.0
2104,Tex (1982),Drama,84783,27332.0
2105,Tron (1982),Action|Adventure|Sci-Fi,84827,97.0
2106,Swing Kids (1993),Drama|War,108265,10419.0
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,120694,11675.0
2108,L.A. Story (1991),Comedy|Romance,102250,2107.0
2109,"Jerk, The (1979)",Comedy,79367,6471.0
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,83798,9442.0
2111,"Man with Two Brains, The (1983)",Comedy,85894,11591.0
2112,Grand Canyon (1991),Crime|Drama,101969,13697.0
2113,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller,99697,19158.0
2114,"Outsiders, The (1983)",Drama,86066,227.0
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,87469,87.0
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,77869,123.0
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,87803,9314.0
2118,"Dead Zone, The (1983)",Thriller,85407,11336.0
2119,Maximum Overdrive (1986),Horror,91499,9980.0
2120,Needful Things (1993),Drama|Horror,107665,10657.0
2121,Cujo (1983),Horror|Thriller,85382,10489.0
2122,Children of the Corn (1984),Horror|Thriller,87050,10823.0
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,96787,11497.0
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,101272,2907.0
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,120631,9454.0
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,120832,8688.0
2128,Safe Men (1998),Comedy,120813,16155.0
2130,Atlantic City (1980),Crime|Drama|Romance,80388,23954.0
2131,Autumn Sonata (Höstsonaten) (1978),Drama,77711,12761.0
2132,Who's Afraid of Virginia Woolf? (1966),Drama,61184,396.0
2133,Adventures in Babysitting (1987),Adventure|Comedy,92513,14367.0
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,90305,11814.0
2135,Doctor Dolittle (1967),Adventure|Children|Musical,61584,16081.0
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,57372,18331.0
2137,Charlotte's Web (1973),Animation|Children,70016,15171.0
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,78480,11837.0
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,84649,11704.0
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,83791,11639.0
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,90633,4978.0
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,101329,10380.0
2143,Legend (1985),Adventure|Fantasy|Romance,89469,11976.0
2144,Sixteen Candles (1984),Comedy|Romance,88128,15144.0
2145,Pretty in Pink (1986),Comedy|Drama|Romance,91790,11522.0
2146,St. Elmo's Fire (1985),Drama|Romance,90060,11557.0
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,90848,13853.0
2148,House (1986),Comedy|Fantasy|Horror,91223,11415.0
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,93220,37530.0
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,80801,8393.0
2151,"Gods Must Be Crazy II, The (1989)",Comedy,97443,11937.0
2152,Air Bud: Golden Receiver (1998),Children|Comedy,140796,21661.0
2153,"Avengers, The (1998)",Action|Adventure,118661,9320.0
2154,How Stella Got Her Groove Back (1998),Drama|Romance,120703,33644.0
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,120831,14662.0
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,99763,10692.0
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,63522,805.0
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,88323,34584.0
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,100240,34636.0
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,80391,2182.0
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,94077,28070.0
2165,Your Friends and Neighbors (1998),Comedy|Drama,119517,77469.0
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,124595,10278.0
2167,Blade (1998),Action|Horror|Thriller,120611,36647.0
2168,Dance with Me (1998),Drama|Romance,120576,17915.0
2169,Dead Man on Campus (1998),Comedy,118301,14557.0
2170,Wrongfully Accused (1998),Action|Comedy,120901,9417.0
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,119778,41469.0
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,95709,34637.0
2174,Beetlejuice (1988),Comedy|Fantasy,94721,4011.0
2176,Rope (1948),Crime|Drama|Thriller,40746,1580.0
2177,Family Plot (1976),Comedy|Thriller,74512,5854.0
2178,Frenzy (1972),Thriller,68611,573.0
2180,Torn Curtain (1966),Thriller,61107,5780.0
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,58329,506.0
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,51207,22527.0
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,49470,574.0
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,48750,11219.0
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,44079,845.0
2187,Stage Fright (1950),Mystery|Romance|Thriller,42994,1978.0
2188,54 (1998),Drama,120577,3682.0
2189,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi,119346,51942.0
2190,Why Do Fools Fall In Love? (1998),Drama,123324,46702.0
2191,"Merry War, A (1997)",Comedy,119453,54795.0
2193,Willow (1988),Action|Adventure|Fantasy,96446,847.0
2194,"Untouchables, The (1987)",Action|Crime|Drama,94226,117.0
2195,Dirty Work (1998),Comedy,120654,14577.0
2197,Firelight (1997),Drama,119125,38621.0
2200,Under Capricorn (1949),Drama,42004,4175.0
2201,"Paradine Case, The (1947)",Drama,39694,31667.0
2202,Lifeboat (1944),Drama|War,37017,13321.0
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,36342,21734.0
2204,Saboteur (1942),Mystery|Thriller,35279,31997.0
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,33922,24197.0
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,34248,11462.0
2207,Jamaica Inn (1939),Drama,31505,31995.0
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,30341,940.0
2210,Sabotage (1936),Thriller,28212,12684.0
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,25452,8208.0
2214,Number Seventeen (a.k.a. Number 17) (1932),Thriller,23285,15007.0
2215,Rich and Strange (1931),Comedy|Romance,23395,36049.0
2219,Murder! (1930),Mystery|Thriller,21165,31930.0
2221,Blackmail (1929),Drama|Thriller,19702,543.0
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,17075,2760.0
2231,Rounders (1998),Drama,128442,10220.0
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,123755,431.0
2236,Simon Birch (1998),Drama,124879,22796.0
2237,Without Limits (1998),Drama,119934,22256.0
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,75040,37550.0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,73817,37916.0
2240,My Bodyguard (1980),Drama,81207,21873.0
2241,Class (1983),Comedy,85346,21500.0
2243,Broadcast News (1987),Comedy|Drama|Romance,92699,12626.0
2244,"Allnighter, The (1987)",Comedy|Romance,92537,37818.0
2245,Working Girl (1988),Comedy|Drama|Romance,96463,3525.0
2246,Stars and Bars (1988),Action|Comedy|Romance,96166,129628.0
2247,Married to the Mob (1988),Comedy,95593,2321.0
2248,Say Anything... (1989),Comedy|Drama|Romance,98258,2028.0
2249,My Blue Heaven (1990),Comedy,100212,16384.0
2250,Men Don't Leave (1990),Drama,100134,91217.0
2252,Hero (1992),Comedy|Drama,104412,10699.0
2253,Toys (1992),Comedy|Fantasy,105629,11597.0
2254,Choices (1981),Drama,82172,218624.0
2255,Young Doctors in Love (1982),Comedy,84938,47947.0
2256,Parasite (1982),Horror|Sci-Fi,84472,48311.0
2257,No Small Affair (1984),Comedy|Romance,87810,44772.0
2259,Blame It on Rio (1984),Comedy|Romance,86973,14347.0
2260,Wisdom (1986),Crime|Drama,92225,41090.0
2261,One Crazy Summer (1986),Comedy,91680,18282.0
2262,About Last Night... (1986),Comedy|Drama|Romance,90583,18169.0
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,96073,11082.0
2264,We're No Angels (1989),Comedy|Crime,98625,5971.0
2265,Nothing But Trouble (1991),Adventure|Comedy,102558,11933.0
2266,"Butcher's Wife, The (1991)",Comedy|Romance,101523,20096.0
2267,Mortal Thoughts (1991),Mystery|Thriller,102469,30815.0
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,104257,881.0
2269,Indecent Proposal (1993),Drama|Romance,107211,4478.0
2271,Permanent Midnight (1998),Drama,120788,22318.0
2272,One True Thing (1998),Drama,120776,53113.0
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,120812,2109.0
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,118736,24746.0
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,120835,72987.0
2278,Ronin (1998),Action|Crime|Thriller,122690,8195.0
2279,Urban Legend (1998),Horror|Thriller,146336,9877.0
2280,Clay Pigeons (1998),Crime,118863,26618.0
2282,Pecker (1998),Comedy|Drama,126604,11855.0
2283,"Sheltering Sky, The (1990)",Drama,100594,24016.0
2284,Bandit Queen (1994),Drama,109206,14785.0
2285,If.... (1968),Drama,63850,14794.0
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,80731,3486.0
2287,Them! (1954),Horror|Sci-Fi|Thriller,47573,11071.0
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,84787,1091.0
2289,"Player, The (1992)",Comedy|Crime|Drama,105151,10403.0
2290,Stardust Memories (1980),Comedy|Drama,81554,11337.0
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,99487,162.0
2292,Overnight Delivery (1998),Comedy|Romance,117276,25723.0
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,120587,8916.0
2295,"Impostors, The (1998)",Comedy,120823,28134.0
2296,"Night at the Roxbury, A (1998)",Comedy,120770,9429.0
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,120889,12159.0
2300,"Producers, The (1968)",Comedy,63462,30197.0
2301,History of the World: Part I (1981),Comedy|Musical,82517,10156.0
2302,My Cousin Vinny (1992),Comedy,104952,10377.0
2303,Nashville (1975),Drama|Musical,73440,3121.0
2304,Love Is the Devil (1998),Drama,119577,4975.0
2305,Slam (1998),Drama,139615,37532.0
2306,Holy Man (1998),Comedy,120701,9713.0
2307,One Tough Cop (1998),Action|Crime,122642,134368.0
2310,"Mighty, The (1998)",Drama,119670,9821.0
2311,2010: The Year We Make Contact (1984),Sci-Fi,86837,4437.0
2312,Children of a Lesser God (1986),Drama,90830,1890.0
2313,"Elephant Man, The (1980)",Drama,80678,1955.0
2314,Beloved (1998),Drama,120603,39437.0
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,144120,11932.0
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,120791,6435.0
2318,Happiness (1998),Comedy|Drama,147612,10683.0
2320,Apt Pupil (1998),Drama|Thriller,118636,9445.0
2321,Pleasantville (1998),Comedy|Drama|Fantasy,120789,2657.0
2322,Soldier (1998),Action|Sci-Fi|War,120157,9425.0
2323,"Cruise, The (1998)",Documentary,150230,32326.0
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,118799,637.0
2325,Orgazmo (1997),Comedy,124819,8675.0
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,100740,20701.0
2328,Vampires (1998),Horror|Western,120877,9945.0
2329,American History X (1998),Crime|Drama,120586,73.0
2330,Hands on a Hard Body (1996),Comedy|Documentary,116481,18603.0
2331,Living Out Loud (1998),Comedy|Drama|Romance,120722,46889.0
2333,Gods and Monsters (1998),Drama,120684,3033.0
2334,"Siege, The (1998)",Action|Thriller,133952,9882.0
2335,"Waterboy, The (1998)",Comedy,120484,10663.0
2336,Elizabeth (1998),Drama,127536,4518.0
2337,Velvet Goldmine (1998),Drama,120879,1808.0
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,130018,3600.0
2339,I'll Be Home For Christmas (1998),Comedy|Romance,155753,17037.0
2340,Meet Joe Black (1998),Romance,119643,297.0
2342,Hard Core Logo (1996),Comedy|Drama,116488,21589.0
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,89941,11893.0
2345,Desert Bloom (1986),Drama,90934,123056.0
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,73747,12223.0
2347,"Pope of Greenwich Village, The (1984)",Drama,87932,32081.0
2348,Sid and Nancy (1986),Drama,91954,14924.0
2349,Mona Lisa (1986),Comedy|Thriller,91538,10002.0
2350,Heart Condition (1990),Comedy,99750,41817.0
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,50783,19426.0
2352,"Big Chill, The (1983)",Comedy|Drama,85244,12560.0
2353,Enemy of the State (1998),Action|Thriller,120660,9798.0
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,134067,14444.0
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,120623,9487.0
2356,Celebrity (1998),Comedy,120533,9466.0
2357,Central Station (Central do Brasil) (1998),Drama,140888,666.0
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,166396,10162.0
2360,"Celebration, The (Festen) (1998)",Drama,154420,309.0
2361,Pink Flamingos (1972),Comedy,69089,692.0
2362,Glen or Glenda (1953),Drama,45826,24018.0
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,47034,1678.0
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,87344,39256.0
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,56142,1680.0
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,24216,244.0
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,74751,10730.0
2368,King Kong Lives (1986),Adventure|Sci-Fi,91344,31947.0
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,89017,8130.0
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,89087,11532.0
2371,Fletch (1985),Comedy|Crime|Mystery,89155,9749.0
2372,Fletch Lives (1989),Comedy,97366,14628.0
2373,Red Sonja (1985),Action|Adventure|Fantasy,89893,9626.0
2374,Gung Ho (1986),Comedy|Drama,91159,13698.0
2375,"Money Pit, The (1986)",Comedy,91541,10466.0
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,90264,707.0
2377,Lifeforce (1985),Horror|Sci-Fi,89489,11954.0
2378,Police Academy (1984),Comedy|Crime,87928,9336.0
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,89822,10157.0
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,91777,12118.0
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,93756,10587.0
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,95882,11825.0
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,98105,11895.0
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,120595,9447.0
2385,Home Fries (1998),Comedy|Romance,119304,12257.0
2386,Jerry Springer: Ringmaster (1998),Comedy|Drama,165494,37536.0
2387,Very Bad Things (1998),Comedy|Crime,124198,10029.0
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,119248,27104.0
2389,Psycho (1998),Crime|Horror|Thriller,155975,11252.0
2390,Little Voice (1998),Comedy,147004,8545.0
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,120324,10223.0
2392,Jack Frost (1998),Children|Comedy|Drama,141109,9745.0
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,120844,200.0
2394,"Prince of Egypt, The (1998)",Animation|Musical,120794,9837.0
2395,Rushmore (1998),Comedy|Drama,128445,11545.0
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,138097,1934.0
2397,Mass Appeal (1984),Drama,87688,110643.0
2398,Miracle on 34th Street (1947),Comedy|Drama,39628,11881.0
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,89961,13764.0
2400,Prancer (1989),Children|Drama|Fantasy,98115,24951.0
2401,Pale Rider (1985),Western,89767,8879.0
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,89880,1369.0
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,83944,1368.0
2404,Rambo III (1988),Action|Adventure|Thriller|War,95956,1370.0
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,89370,10303.0
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,88011,9326.0
2407,Cocoon (1985),Comedy|Sci-Fi,88933,10328.0
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,94890,11285.0
2409,Rocky II (1979),Action|Drama,79817,1367.0
2410,Rocky III (1982),Action|Drama,84602,1371.0
2411,Rocky IV (1985),Action|Drama,89927,1374.0
2412,Rocky V (1990),Action|Drama,100507,1375.0
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,88930,15196.0
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,90357,11904.0
2415,Violets Are Blue... (1986),Drama|Romance,92173,215875.0
2416,Back to School (1986),Comedy,90685,15596.0
2417,Heartburn (1986),Comedy|Drama,91188,13818.0
2418,Nothing in Common (1986),Comedy,91653,29968.0
2419,Extremities (1986),Drama|Thriller,91024,44326.0
2420,"Karate Kid, The (1984)",Drama,87538,1885.0
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,91326,8856.0
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,97647,10495.0
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,97958,5825.0
2424,You've Got Mail (1998),Comedy|Romance,128853,9489.0
2425,"General, The (1998)",Crime,120706,16885.0
2427,"Thin Red Line, The (1998)",Action|Drama|War,120863,8741.0
2428,"Faculty, The (1998)",Horror|Sci-Fi,133751,9276.0
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,120751,9822.0
2430,Mighty Joe Young (1949),Adventure|Children|Drama,41650,39314.0
2431,Patch Adams (1998),Comedy|Drama,129290,10312.0
2432,Stepmom (1998),Drama,120686,9441.0
2433,"Civil Action, A (1998)",Drama,120633,9422.0
2434,Down in the Delta (1998),Drama,142231,125582.0
2435,Hurlyburly (1998),Drama,119336,24525.0
2436,Tea with Mussolini (1999),Comedy|Drama|War,120857,10368.0
2437,Wilde (1997),Drama,120514,11365.0
2438,Outside Ozona (1998),Comedy|Drama|Thriller,144546,140897.0
2439,Affliction (1997),Drama,118564,31662.0
2440,Another Day in Paradise (1998),Drama,127722,36136.0
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,120699,1363.0
2442,Hilary and Jackie (1998),Drama,150915,46992.0
2443,Playing by Heart (1998),Drama|Romance,145734,825.0
2445,At First Sight (1999),Drama,132512,15556.0
2446,In Dreams (1999),Horror|Thriller,120710,28902.0
2447,Varsity Blues (1999),Comedy|Drama,139699,14709.0
2448,Virus (1999),Horror|Sci-Fi,120458,9423.0
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,93072,14443.0
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,91225,10658.0
2451,"Gate, The (1987)",Horror,93075,6917.0
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,90768,24086.0
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,51622,11815.0
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,91064,9426.0
2456,"Fly II, The (1989)",Horror|Sci-Fi,97368,10344.0
2457,Running Scared (1986),Action|Comedy,91875,15698.0
