2915,Risky Business (1983),Comedy,86200,9346
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,100802,861
2917,Body Heat (1981),Crime|Thriller,82089,14412
2918,Ferris Bueller's Day Off (1986),Comedy,91042,9377
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,86617,11541
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,37674,2457
2921,High Plains Drifter (1973),Western,68699,11901
2922,Hang 'Em High (1968),Crime|Drama|Western,61747,4929
2923,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy,76123,85325
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,80179,11230
2925,"Conformist, The (Conformista, Il) (1970)",Drama,65571,8416
2926,Hairspray (1988),Comedy|Drama,95270,11054
2927,Brief Encounter (1946),Drama|Romance,37558,851
2928,"Razor's Edge, The (1984)",Drama,87980,24453
2929,Reds (1981),Drama|Romance,82979,18254
2930,Return with Honor (1998),Documentary,176093,56235
2932,Days of Heaven (1978),Drama,77405,16642
2935,"Lady Eve, The (1941)",Comedy|Romance,33804,3086
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,34240,16305
2937,"Palm Beach Story, The (1942)",Comedy,35169,32255
2938,Man Facing Southeast (1986),Drama|Sci-Fi,91214,48797
2939,Niagara (1953),Drama|Thriller,46126,19997
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,38559,3767
2941,South Pacific (1958),Musical|Romance|War,52225,17352
2942,Flashdance (1983),Drama|Romance,85549,535
2943,Indochine (1992),Drama|Romance,104507,2731
2944,"Dirty Dozen, The (1967)",Action|Drama|War,61578,1654
2945,Mike's Murder (1984),Mystery,87722,31043
2946,Help! (1965),Comedy|Musical,59260,14831
2947,Goldfinger (1964),Action|Adventure|Thriller,58150,658
2948,From Russia with Love (1963),Action|Adventure|Thriller,57076,657
2949,Dr. No (1962),Action|Adventure|Thriller,55928,646
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,80453,5689
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,58461,391
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,119256,8052
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,104431,772
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,94008,31650
2959,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550
2961,"Story of Us, The (1999)",Comedy|Drama,160916,12220
2962,Fever Pitch (1997),Comedy|Romance,119114,1610
2964,Julien Donkey-Boy (1999),Drama,192194,42881
2966,"Straight Story, The (1999)",Adventure|Drama,166896,404
2967,"Bad Seed, The (1956)",Drama|Thriller,48977,42196
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,81633,36819
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,61138,42726
2970,Fitzcarraldo (1982),Adventure|Drama,83946,9343
2971,All That Jazz (1979),Drama|Fantasy|Musical,78754,16858
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,93206,42006
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,97123,11562
2974,Bats (1999),Horror|Thriller,200469,10496
2975,"Best Man, The (1999)",Comedy|Drama,168501,16162
2976,Bringing Out the Dead (1999),Drama,163988,8649
2977,Crazy in Alabama (1999),Comedy|Drama,142201,31306
2978,Three to Tango (1999),Comedy|Romance,144640,10563
2979,Body Shots (1999),Drama,172627,14484
2981,"Brother, Can You Spare a Dime? (1975)",Documentary,72742,94857
2982,"Guardian, The (1990)",Horror|Thriller,99710,32043
2983,"Ipcress File, The (1965)",Thriller,59319,15247
2984,On Any Sunday (1971),Documentary,67527,29251
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,93870,5548
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,100502,5549
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438,856
2988,Melvin and Howard (1980),Drama,81150,38772
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,82398,699
2990,Licence to Kill (1989),Action|Adventure|Thriller,97742,709
2991,Live and Let Die (1973),Action|Adventure|Thriller,70328,253
2992,Rawhead Rex (1986),Horror|Thriller,91829,13511
2993,Thunderball (1965),Action|Adventure|Thriller,59800,660
2995,House on Haunted Hill (1999),Horror|Thriller,185371,11377
2996,Music of the Heart (1999),Drama,166943,26149
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,120601,492
2998,Dreaming of Joseph Lees (1999),Drama|Romance,144178,108346
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698,128
3001,"Suburbans, The (1999)",Drama,157075,46286
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,200849,8672
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,170705,8056
3004,"Bachelor, The (1999)",Comedy|Romance,120596,2020
3005,"Bone Collector, The (1999)",Thriller,145681,9481
3006,"Insider, The (1999)",Drama|Thriller,140352,9008
3007,American Movie (1999),Documentary,181288,14242
3008,Last Night (1998),Drama|Sci-Fi,156729,16129
3010,Rosetta (1999),Drama,200071,11489
3011,"They Shoot Horses, Don't They? (1969)",Drama,65088,28145
3013,Bride of Re-Animator (1990),Comedy|Horror,99180,18111
3015,Coma (1978),Thriller,77355,11223
3016,Creepshow (1982),Horror,83767,16281
3017,Creepshow 2 (1987),Horror,92796,16288
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,89885,1694
3019,Drugstore Cowboy (1989),Crime|Drama,97240,476
3020,Falling Down (1993),Action|Drama,106856,37094
3021,"Funhouse, The (1981)",Horror,82427,13555
3022,"General, The (1926)",Comedy|War,17925,961
3024,Piranha (1978),Horror|Sci-Fi,78087,24831
3025,Rough Night in Jericho (1967),Western,62218,64963
3028,"Taming of the Shrew, The (1967)",Comedy,61407,25560
3029,Nighthawks (1981),Action|Drama,82817,21610
3030,Yojimbo (1961),Action|Adventure,55630,11878
3031,Repossessed (1990),Comedy,100475,11510
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,67525,11234
3033,Spaceballs (1987),Comedy|Sci-Fi,94012,957
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,70608,11886
3035,Mister Roberts (1955),Comedy|Drama|War,48380,37853
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,82484,62204
3037,Little Big Man (1970),Western,65988,11040
3038,"Face in the Crowd, A (1957)",Drama,50371,21849
3039,Trading Places (1983),Comedy,86465,1621
3040,Meatballs (1979),Comedy,79540,14035
3041,Meatballs Part II (1984),Comedy,87700,40771
3042,Meatballs III (1987),Comedy,93516,40772
3043,Meatballs 4 (1992),Comedy,104837,40773
3044,Dead Again (1991),Mystery|Romance|Thriller,101669,11498
3045,Peter's Friends (1992),Comedy|Drama,105130,11790
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,113416,29371
3047,Experience Preferred... But Not Essential (1982),Drama,83911,276635
3048,Under the Rainbow (1981),Comedy,83254,47941
3051,Anywhere But Here (1999),Comedy|Drama,149691,21349
3052,Dogma (1999),Adventure|Comedy|Fantasy,120655,1832
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,151137,10047
3054,Pok�mon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,190641,10228
3055,Felicia's Journey (1999),Thriller,165773,47692
3057,Where's Marlowe? (1998),Comedy,118150,144953
3060,"Commitments, The (1991)",Comedy|Drama|Musical,101605,11663
3061,Holiday Inn (1942),Comedy|Musical,34862,13485
3062,"Longest Day, The (1962)",Action|Drama|War,56197,9289
3063,Poison Ivy (1992),Drama|Thriller,105156,9264
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,119908,18222
3066,Tora! Tora! Tora! (1970),Action|Drama|War,66473,11165
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,95675,4203
3068,"Verdict, The (1982)",Drama|Mystery,84855,24226
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,68528,88875
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,86856,11379
3071,Stand and Deliver (1988),Comedy|Drama,94027,29154
3072,Moonstruck (1987),Comedy|Romance,93565,2039
3074,Jeremiah Johnson (1972),Western,68762,11943
3075,Repulsion (1965),Drama|Horror,59646,11481
3076,Irma la Douce (1963),Comedy,57187,2690
3077,42 Up (1998),Documentary,164312,20565
3078,Liberty Heights (1999),Drama,165859,27141
3079,Mansfield Park (1999),Comedy|Drama|Romance,178737,10399
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,162661,2668
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,143145,36643
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,185125,99
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,24852,25898
3087,Scrooged (1988),Comedy|Fantasy|Romance,96061,9647
3088,Harvey (1950),Comedy|Fantasy,42546,11787
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,40522,5156
3090,Matewan (1987),Drama,93509,24276
3091,Kagemusha (1980),Drama|War,80979,11953
3093,McCabe & Mrs. Miller (1971),Drama|Western,67411,29005
3094,Maurice (1987),Drama|Romance,93512,26371
3095,"Grapes of Wrath, The (1940)",Drama,32551,596
3096,My Man Godfrey (1957),Comedy,50738,52470
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,33045,20334
3098,"Natural, The (1984)",Drama,87781,11393
3099,Shampoo (1975),Comedy|Drama|Romance,73692,31121
3100,"River Runs Through It, A (1992)",Drama,105265,293
3101,Fatal Attraction (1987),Drama|Thriller,93010,10998
3102,Jagged Edge (1985),Crime|Romance|Thriller,89360,12235
3103,Stanley & Iris (1990),Drama|Romance,100680,36094
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,95631,9013
3105,Awakenings (1990),Drama|Mystery,99077,11005
3106,Come See the Paradise (1990),Drama|Romance,99291,59820
3107,Backdraft (1991),Action|Drama,101393,2924
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,101889,177
3109,"River, The (1984)",Drama,88007,38557
3110,Country (1984),Drama,87091,42087
3111,Places in the Heart (1984),Drama,87921,13681
3112,'night Mother (1986),Drama,90556,34760
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,146675,9946
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,120363,863
3115,Flawless (1999),Drama,155711,31582
3116,Miss Julie (1999),Drama,189744,125520
3117,Ride with the Devil (1999),Drama|Romance|War,134154,22267
3118,Tumbleweeds (1999),Drama,161023,55123
3120,"Distinguished Gentleman, The (1992)",Comedy,104114,10411
3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir,45877,41462
3122,Santa Fe Trail (1940),Drama|Romance|Western,33021,1718
3125,"End of the Affair, The (1999)",Drama,172396,20024
3127,Holy Smoke (1999),Comedy|Drama,144715,13787
3128,"Map of the World, A (1999)",Drama,160513,54933
3129,Sweet and Lowdown (1999),Comedy|Drama,158371,9684
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,99165,9586
3133,Go West (1925),Comedy|Western,15863,33015
3134,Grand Illusion (La grande illusion) (1937),Drama|War,28950,777
3135,"Great Santini, The (1979)",Drama,79239,21887
3136,"James Dean Story, The (1957)",Documentary,50558,5652
3138,Stealing Home (1988),Drama,96171,32331
3140,Three Ages (1923),Comedy,14538,32628
3141,"Two Jakes, The (1990)",Drama,100828,32669
3142,U2: Rattle and Hum (1988),Documentary|Musical,96328,18161
3143,Hell in the Pacific (1968),Drama|War,63056,31681
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,60463,33666
3145,Cradle Will Rock (1999),Drama,150216,32274
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,205000,10402
3147,"Green Mile, The (1999)",Crime|Drama,120689,497
3148,"Cider House Rules, The (1999)",Drama,124315,1715
3150,"War Zone, The (1999)",Drama|Thriller,141974,42739
3152,"Last Picture Show, The (1971)",Drama,67328,25188
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,51337,15515
3155,Anna and the King (1999),Drama|Romance,166485,1439
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,182789,2277
3157,Stuart Little (1999),Children|Comedy|Fantasy,164912,10137
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,162866,10387
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,120910,49948
3160,Magnolia (1999),Drama,175880,334
3161,Onegin (1999),Drama|Romance,119079,30237
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,151568,46435
3165,Boiling Point (1993),Action|Drama,106455,22213
3166,Brenda Starr (1989),Adventure,96978,47070
3167,Carnal Knowledge (1971),Comedy|Drama,66892,36492
3168,Easy Rider (1969),Adventure|Drama,64276,624
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,87231,26578
3171,Room at the Top (1959),Drama,53226,43103
3173,Any Given Sunday (1999),Drama,146838,9563
3174,Man on the Moon (1999),Comedy|Drama,125664,1850
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789,926
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119,1213
3177,Next Friday (2000),Comedy,195945,10471
3178,"Hurricane, The (1999)",Drama,174856,10400
3179,Angela's Ashes (1999),Drama,145653,10397
3180,Play it to the Bone (1999),Comedy|Drama,196857,20761
3181,Titus (1999),Drama,120866,12524
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,192335,28216
3183,"Third Miracle, The (1999)",Drama,174268,36773
3185,Snow Falling on Cedars (1999),Drama,120834,10219
3186,"Girl, Interrupted (1999)",Drama,172493,3558
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,208261,41276
3189,My Dog Skip (1999),Children|Drama,156812,17908
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,134983,10384
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,169302,48233
3194,"Way We Were, The (1973)",Drama|Romance,70903,10236
3196,Stalag 17 (1953),Drama|War,46359,632
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,95897,11851
3198,Papillon (1973),Crime|Drama,70511,5924
3199,Pal Joey (1957),Comedy|Drama|Musical|Romance,50815,33734
3200,"Last Detail, The (1973)",Comedy|Drama,70290,14886
3201,Five Easy Pieces (1970),Drama,65724,26617
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror,65436,11900
3203,Dead Calm (1989),Thriller,97162,10493
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,77269,16241
3205,Black Sunday (La maschera del demonio) (1960),Horror,54067,27632
3206,Against All Odds (1984),Romance,86859,22160
3207,"Snows of Kilimanjaro, The (1952)",Adventure,45162,4460
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,107659,9644
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,83929,13342
3211,"Cry in the Dark, A (1988)",Drama,94924,35119
3213,Batman: Mask of the Phantasm (1993),Animation|Children,106364,14919
3214,American Flyers (1985),Drama,88707,14040
3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller,66380,17343
3217,"Star Is Born, A (1937)",Drama,29606,22692
3218,Poison (1991),Drama,102687,47620
3219,Pacific Heights (1990),Mystery|Thriller,100318,2990
3221,"Draughtsman's Contract, The (1982)",Drama,83851,10831
3223,"Zed & Two Noughts, A (1985)",Drama,90366,33078
3224,Woman in the Dunes (Suna no onna) (1964),Drama,58625,16672
3225,Down to You (2000),Comedy|Romance,186975,10472
3232,Seven Chances (1925),Comedy,16332,32600
3235,Where the Buffalo Roam (1980),Comedy,81748,13005
3238,Eye of the Beholder (1999),Thriller,120662,18681
3239,Isn't She Great? (2000),Comedy,141399,75531
3240,"Big Tease, The (1999)",Comedy,156639,20468
3241,"Cup, The (Ph�rpa) (1999)",Comedy,201840,14521
3243,Encino Man (1992),Comedy,104187,10406
3244,"Goodbye Girl, The (1977)",Comedy|Romance,76095,14741
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,58604,32015
3246,Malcolm X (1992),Drama,104797,1883
3247,Sister Act (1992),Comedy|Crime,105417,2005
3248,Sister Act 2: Back in the Habit (1993),Comedy,108147,6279
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,104389,11087
3250,Alive (1993),Drama,106246,7305
3251,Agnes of God (1985),Drama|Mystery,88683,24735
3252,Scent of a Woman (1992),Drama,105323,9475
3253,Wayne's World (1992),Comedy,105793,8872
3254,Wayne's World 2 (1993),Comedy,108525,8873
3255,"League of Their Own, A (1992)",Comedy|Drama,104694,11287
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,105112,9869
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,103855,619
3258,Death Becomes Her (1992),Comedy|Fantasy,104070,9374
3259,Far and Away (1992),Adventure|Drama|Romance,104231,11259
3260,Howards End (1992),Drama,104454,8293
3261,Singles (1992),Comedy|Drama|Romance,105415,11068
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,105665,1923
3263,White Men Can't Jump (1992),Comedy|Drama,105812,10158
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,103893,10206
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,104684,11782
3266,Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),Comedy|Crime|Drama|Thriller,103905,10086
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,104815,9367
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,105477,9876
3269,Forever Young (1992),Drama|Romance|Sci-Fi,104291,10326
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040,16562
3271,Of Mice and Men (1992),Drama,105046,9609
3272,Bad Lieutenant (1992),Crime|Drama,103759,12143
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,134084,4234
3274,Single White Female (1992),Drama|Thriller,105414,9605
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,144117,8374
3276,Gun Shy (2000),Comedy,171356,29076
3281,"Brandon Teena Story, The (1998)",Documentary,144801,113096
3282,Different for Girls (1996),Comedy,116102,106837
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,67848,27841
3285,"Beach, The (2000)",Adventure|Drama,163978,1907
3286,Snow Day (2000),Comedy,184907,15489
3287,"Tigger Movie, The (2000)",Animation|Children,220099,15655
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,209189,36210
3292,"Big Combo, The (1955)",Film-Noir,47878,22342
3294,Eaten Alive (1977),Horror,74455,30062
3296,To Sir with Love (1967),Drama,62376,25934
3298,Boiler Room (2000),Crime|Drama|Thriller,181984,14181
3299,Hanging Up (2000),Comedy|Drama,162983,10385
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,134847,2787
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,190138,2069
3302,Beautiful People (1999),Comedy,159272,61416
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,221023,79515
3304,Blue Collar (1978),Crime|Drama,77248,14839
3306,"Circus, The (1928)",Comedy,18773,28978
3307,City Lights (1931),Comedy|Drama|Romance,21749,901
3308,"Flamingo Kid, The (1984)",Comedy|Drama,87265,25010
3309,"Dog's Life, A (1918)",Comedy,9018,36208
3310,"Kid, The (1921)",Comedy|Drama,12349,10098
3313,Class Reunion (1982),Comedy,84395,33374
3314,"Big Trees, The (1952)",Action|Drama,44420,43368
3316,Reindeer Games (2000),Action|Thriller,184858,2155
3317,Wonder Boys (2000),Comedy|Drama,185014,11004
3318,Deterrence (1999),Drama|Thriller,158583,25212
3320,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance,164756,139
3324,Drowning Mona (2000),Comedy,186045,25166
3325,"Next Best Thing, The (2000)",Comedy|Drama,156841,1831
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,181151,10416
3327,Beyond the Mat (1999),Documentary,218043,14271
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,165798,4816
3329,The Year My Voice Broke (1987),Drama|Romance,94347,19958
3330,Splendor in the Grass (1961),Drama|Romance,55471,28569
3331,My Tutor (1983),Drama,85980,2193
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,40506,11016
3338,For All Mankind (1989),Documentary,97372,20423
3339,Cross of Iron (1977),War,74695,10839
3340,Bride of the Monster (1955),Horror|Sci-Fi,47898,36489
3341,Born Yesterday (1950),Comedy,42276,24481
3342,Birdy (1984),Drama|War,86969,11296
3343,And God Created Woman (1988),Comedy|Drama|Romance,92559,61651
3344,Blood Feast (1963),Horror,56875,28172
3347,Never Cry Wolf (1983),Adventure|Drama,86005,14280
3349,"Perils of Pauline, The (1947)",Comedy,39698,149687
3350,"Raisin in the Sun, A (1961)",Drama,55353,29478
3351,Two Thousand Maniacs! (1964),Horror,58694,28177
3354,Mission to Mars (2000),Sci-Fi,183523,2067
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,142688,622
3357,East-West (Est-ouest) (1999),Drama|Romance,181530,28463
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,101698,12186
3359,Breaking Away (1979),Comedy|Drama,78902,20283
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,91217,5693
3361,Bull Durham (1988),Comedy|Drama|Romance,94812,287
3362,Dog Day Afternoon (1975),Crime|Drama,72890,968
3363,American Graffiti (1973),Comedy|Drama,69704,838
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,42208,16958
3365,"Searchers, The (1956)",Drama|Western,49730,3114
3368,"Big Country, The (1958)",Romance|Western,51411,12501
3370,Betrayed (1988),Drama|Thriller,94731,31618
3371,Bound for Glory (1976),Drama,74235,42232
3377,Hangmen Also Die! (1943),Drama|War,35966,22178
3379,On the Beach (1959),Drama,53137,35412
3380,Railroaded! (1947),Film-Noir,39748,43463
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,72251,8333
3385,Volunteers (1985),Comedy,90274,19259
3386,JFK (1991),Drama|Mystery|Thriller,102138,820
3387,Who's Harry Crumb? (1989),Comedy|Mystery,98645,11718
3388,Harry and the Hendersons (1987),Children|Comedy,93148,8989
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,91934,58048
3391,Who's That Girl? (1987),Comedy,94321,26827
3392,She-Devil (1989),Comedy,98309,11157
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,92834,28370
3394,Blind Date (1987),Comedy|Romance,92666,918
3395,Nadine (1987),Comedy,93596,61178
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,79588,11176
3397,"Great Muppet Caper, The (1981)",Children|Comedy,82474,14900
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,87755,11899
3399,Sesame Street Presents Follow That Bird (1985),Children|Comedy,89994,36536
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,108526,18890
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760,19736
3402,Turtle Diary (1985),Comedy|Drama|Romance,90219,123047
3404,Titanic (1953),Action|Drama,46435,16535
3405,"Night to Remember, A (1958)",Action|Drama,51994,10971
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,43379,23928
3408,Erin Brockovich (2000),Drama,195685,462
3409,Final Destination (2000),Drama|Thriller,195714,9532
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,95800,2383
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,48316,53879
3415,"Mirror, The (Zerkalo) (1975)",Drama,72443,1396
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,44517,11570
3418,Thelma & Louise (1991),Adventure|Crime|Drama,103074,1541
3420,...And Justice for All (1979),Drama|Thriller,78718,17443
3421,Animal House (1978),Comedy,77975,8469
3422,She's Gotta Have It (1986),Comedy|Romance,91939,27995
3423,School Daze (1988),Drama,96054,36739
3424,Do the Right Thing (1989),Drama,97216,925
3425,Mo' Better Blues (1990),Drama|Musical,100168,41823
3426,Jungle Fever (1991),Drama|Romance,102175,1713
3427,Coogan's Bluff (1968),Crime,62824,26170
3428,"Champ, The (1979)",Drama,78950,30547
3429,Creature Comforts (1989),Animation|Comedy,99317,54825
3430,Death Wish (1974),Action|Crime|Drama,71402,13939
3431,Death Wish 2 (1982),Action|Drama,82250,14373
3432,Death Wish 3 (1985),Action|Drama,89003,24873
3434,Death Wish 5: The Face of Death (1994),Action|Drama,109578,34746
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,36775,996
3436,Dying Young (1991),Drama|Romance,101787,9079
3437,Cool as Ice (1991),Drama,101615,1496
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,100758,1498
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,103060,1497
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,108308,1499
3441,Red Dawn (1984),Action|Drama|War,87985,1880
3442,Band of the Hand (1986),Action|Crime|Drama,90693,33762
3444,Bloodsport (1988),Action,92675,11690
3445,Eyes of Laura Mars (1978),Mystery|Thriller,77530,29143
3446,Funny Bones (1995),Comedy|Drama,113133,35292
3447,"Good Earth, The (1937)",Drama,28944,36652
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,93105,801
3449,"Good Mother, The (1988)",Drama,95238,104301
3450,Grumpy Old Men (1993),Comedy,107050,11520
3451,Guess Who's Coming to Dinner (1967),Drama,61735,1879
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,165929,2085
3453,Here on Earth (2000),Drama|Romance,195778,13539
3454,Whatever It Takes (2000),Comedy|Romance,202402,16222
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,191043,17078
3457,Waking the Dead (2000),Drama|Thriller,127349,37722
3459,Gothic (1986),Drama|Horror,91142,33516
3460,Hillbillys in a Haunted House (1967),Comedy,61765,99008
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,57261,9960
3462,Modern Times (1936),Comedy|Drama|Romance,27977,3082
3463,Last Resort (National Lampoon's Last Resort) (1994),Comedy,110629,49338
3465,That's Life! (1986),Drama,92079,52961
3466,Heart and Souls (1993),Comedy|Fantasy,107091,12187
3467,Hud (1963),Drama|Western,57163,24748
3468,"Hustler, The (1961)",Drama,54997,990
3469,Inherit the Wind (1960),Drama,53946,1908
3470,Dersu Uzala (1975),Adventure|Drama,71411,9764
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,75860,840
3474,Retroactive (1997),Sci-Fi|Thriller,117468,26689
3475,"Place in the Sun, A (1951)",Drama|Romance,43924,25673
3476,Jacob's Ladder (1990),Horror|Mystery,99871,2291
3477,Empire Records (1995),Comedy|Drama,112950,13531
3478,"Bamba, La (1987)",Drama,93378,16620
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,89457,526
3480,Lucas (1986),Drama|Romance,91445,13346
3481,High Fidelity (2000),Comedy|Drama|Romance,146882,243
3483,"Road to El Dorado, The (2000)",Animation|Children,138749,10501
3484,"Skulls, The (2000)",Thriller,192614,11478
3487,El Dorado (1966),Western,61619,6644
3489,Hook (1991),Adventure|Comedy|Fantasy,102057,879
3490,Horror Express (1972),Horror,68713,32613
3491,My Chauffeur (1986),Comedy,91579,39406
